ANG,TRQ,ANG_pred,TRQ pred,MAE,Anomaly
-100.0,2860.0,-100.059235,2850.2158,0.0047855377197265625,False
99.0,2455.0,100.490875,2449.3364,0.005686253309249878,False
45.0,2441.0,46.619858,2430.399,0.008299462497234344,False
-65.00001,2410.0,-63.383327,2402.4219,0.0068511962890625,False
67.0,2404.0,68.25749,2391.2854,0.008582130074501038,False
-69.00001,2470.0,-68.30236,2465.2942,0.003641277551651001,False
-27.999998,2412.0,-26.22354,2402.5957,0.008042201399803162,False
-113.00001,2892.0,-112.90105,2884.0076,0.00401034951210022,False
38.0,2441.0,39.72453,2430.6362,0.008395880460739136,False
-23.000002,2438.0,-21.411325,2428.1045,0.007900655269622803,False
-9.000002,2441.0,-7.528488,2431.5322,0.007461979985237122,False
-54.999996,2439.0,-53.34862,2430.2039,0.007501691579818726,False
22.000002,2442.0,23.820957,2432.082,0.008376404643058777,False
-105.0,2816.0,-105.13411,2808.7446,0.003729313611984253,False
33.0,2441.0,34.776917,2430.7776,0.008433349430561066,False
-51.0,2374.0,-48.649437,2366.9185,0.008083686232566833,False
-91.99999,2796.0,-91.94524,2784.6882,0.0055051445960998535,False
-77.0,2653.0,-76.887085,2646.7124,0.003225177526473999,False
-13.0,2426.0,-11.522055,2416.789,0.007352426648139954,False
-39.0,2441.0,-37.163773,2430.9126,0.008487597107887268,False
-92.99999,2640.0,-92.93421,2637.0232,0.0015515685081481934,False
53.0,2441.0,54.45939,2430.069,0.008135557174682617,False
-71.0,2493.0,-70.54673,2489.9968,0.002339869737625122,False
-68.00001,2486.0,-67.400894,2482.1636,0.0030292272567749023,False
-85.99999,2641.0,-85.969864,2637.1045,0.0019183754920959473,False
-118.50001,3786.0,-118.75715,3777.2192,0.004703104496002197,False
61.0,2413.0,62.338566,2400.618,0.0085858553647995,False
78.0,2391.0,79.22011,2378.5989,0.008357882499694824,False
23.000002,2441.0,24.825212,2431.0315,0.008408918976783752,False
59.0,2441.0,60.32421,2429.816,0.00798574835062027,False
71.0,2426.0,72.13278,2413.7778,0.0080975741147995,False
-14.999999,2423.0,-13.511276,2413.8423,0.0073484331369400024,False
-11.000001,2441.0,-9.53564,2431.4956,0.007465094327926636,False
88.0,2452.0,89.16489,2443.0847,0.006584569811820984,False
33.0,2442.0,34.774506,2431.8184,0.008409179747104645,False
19.0,2406.0,20.954494,2397.106,0.00815514475107193,False
-69.00001,2524.0,-68.65143,2522.4297,0.0014469623565673828,False
46.0,2443.0,47.599056,2432.4695,0.008224256336688995,False
-58.999996,2442.0,-57.53745,2433.9539,0.006765961647033691,False
-36.0,2442.0,-34.20282,2431.8872,0.008421584963798523,False
97.0,2402.0,98.5303,2394.369,0.006703615188598633,False
52.5,3661.5,59.461365,3584.5723,0.050630152225494385,True
66.0,2453.0,67.160866,2442.434,0.007363870739936829,False
-67.00001,2473.0,-66.24857,2468.1545,0.0038156509399414062,False
-43.000004,2441.0,-41.154354,2431.074,0.008429571986198425,False
-16.999998,2440.0,-15.5076275,2430.329,0.007600679993629456,False
-81.0,2613.0,-80.85123,2610.4136,0.0015315711498260498,False
-16.999998,2442.0,-15.515249,2432.33,0.007584854960441589,False
-7.0000033,2419.0,-5.5285935,2410.3394,0.007076665759086609,False
63.0,2441.0,64.23738,2429.677,0.007878199219703674,False
-79.0,2545.0,-78.76587,2544.3093,0.0007982850074768066,False
-97.0,2682.0,-97.13343,2677.6638,0.00233536958694458,False
-39.0,2441.0,-37.163773,2430.9126,0.008487597107887268,False
-7.0000033,2442.0,-5.5166917,2432.5537,0.007475346326828003,False
-90.99999,2667.0,-91.11399,2662.2996,0.0024702250957489014,False
-61.000008,2446.0,-59.674404,2438.4846,0.006238579750061035,False
16.999998,2442.0,18.805477,2432.2043,0.008286982774734497,False
47.0,2422.0,48.60737,2410.6125,0.008649609982967377,False
-13.0,2441.0,-11.53517,2431.4485,0.007488533854484558,False
-19.000004,2441.0,-17.488766,2431.259,0.00767180323600769,False
-69.00001,2467.0,-68.27418,2462.1113,0.0037848949432373047,False
-71.0,2462.0,-70.31077,2457.1604,0.0036882758140563965,False
-7.0000033,2440.0,-5.511891,2430.564,0.007480040192604065,False
-66.00001,2463.0,-65.103226,2457.3452,0.004492610692977905,False
-39.0,2441.0,-37.163773,2430.9126,0.008487597107887268,False
-55.999996,2441.0,-54.408463,2432.43,0.0072740912437438965,False
-47.000004,2411.0,-44.88832,2401.2139,0.00889541208744049,False
2.9999983,2442.0,4.627044,2432.517,0.0077805668115615845,False
-56.999996,2442.0,-55.45802,2433.6267,0.007081091403961182,False
7.0000033,2441.0,8.6977,2431.4404,0.007958605885505676,False
-14.999999,2440.0,-13.523781,2430.3948,0.007537022233009338,False
-86.99999,2594.0,-86.76223,2592.546,0.0011696219444274902,False
18.0,2442.0,19.81074,2432.1797,0.008309371769428253,False
76.0,2435.0,77.0747,2423.4082,0.007680684328079224,False
13.0,2437.0,14.796072,2427.2737,0.008235037326812744,False
-7.0000033,2441.0,-5.514161,2431.5574,0.007478624582290649,False
-75.0,2648.0,-74.848694,2641.8599,0.0032315850257873535,False
-45.000004,2442.0,-43.1759,2432.2336,0.008310377597808838,False
-91.99999,2840.0,-91.63955,2826.6216,0.007102996110916138,False
-24.0,2442.0,-22.414524,2432.0894,0.007901370525360107,False
-141.0,4011.0,-142.03894,4012.0364,0.0025742650032043457,False
-65.00001,2464.0,-64.070076,2458.231,0.004613399505615234,False
51.0,2442.0,52.501213,2431.2124,0.008150920271873474,False
-75.0,2505.0,-74.696144,2503.0366,0.0015448927879333496,False
-14.999999,2442.0,-13.530464,2432.3923,0.007524743676185608,False
-63.000008,2484.0,-62.201538,2479.2903,0.003845036029815674,False
-62.000008,2451.0,-60.78191,2443.9207,0.005815356969833374,False
63.0,2397.0,64.35122,2384.5115,0.008662030100822449,False
37.5,3661.5,32.29822,3624.905,0.02786928415298462,True
-15.999998,2441.0,-14.520059,2431.3608,0.007560476660728455,False
69.0,2390.0,70.2894,2377.4067,0.008588165044784546,False
-23.000002,2441.0,-21.426725,2431.1147,0.007864758372306824,False
-92.99999,2593.0,-92.712,2591.6812,0.0012056231498718262,False
36.0,2441.0,37.747692,2430.6948,0.008414238691329956,False
-100.5,3714.0,-102.34907,3707.0176,0.0070323944091796875,False
21.000002,2442.0,22.819975,2432.1062,0.008362904191017151,False
63.0,2442.0,64.23565,2430.7393,0.007844984531402588,False
-109.00001,2913.0,-109.104515,2904.3447,0.004337579011917114,False
-82.0,2648.0,-81.96953,2643.0166,0.0024380385875701904,False
50.0,2441.0,51.523727,2430.198,0.008202821016311646,False
54.0,2441.0,55.43719,2430.0256,0.008111834526062012,False
75.0,2429.0,76.090805,2417.0342,0.007891297340393066,False
83.0,2389.0,84.25262,2377.2532,0.008110761642456055,False
64.5,3663.0,81.8576,3552.7498,0.08733771741390228,True
-73.0,2486.0,-72.56671,2482.8396,0.0023748576641082764,False
-7.0000033,2442.0,-5.5166917,2432.5537,0.007475346326828003,False
8.000003,2430.0,9.748647,2420.545,0.00801074504852295,False
-34.999996,2441.0,-33.206623,2430.8572,0.008428290486335754,False
13.0,2441.0,14.7780075,2431.2927,0.008189782500267029,False
41.0,2442.0,42.682644,2431.5906,0.008333846926689148,False
-103.0,2801.0,-103.19629,2793.6667,0.0038908421993255615,False
69.0,2423.0,70.167046,2410.6492,0.008227601647377014,False
-88.99999,2623.0,-88.86785,2620.4382,0.0014865696430206299,False
35.0,2441.0,36.758144,2430.7231,0.008421666920185089,False
-43.000004,2442.0,-41.165474,2432.1072,0.008391574025154114,False
69.0,2375.0,70.373535,2363.0752,0.008437782526016235,False
59.0,2441.0,60.32421,2429.816,0.00798574835062027,False
-84.99999,2692.0,-85.09782,2684.169,0.003931164741516113,False
-67.00001,2496.0,-66.444214,2492.6848,0.0026939809322357178,False
-74.0,2514.0,-73.70183,2512.3591,0.0013796091079711914,False
-9.000002,2441.0,-7.528488,2431.5322,0.007461979985237122,False
46.5,3661.5,48.4325,3601.0088,0.032722435891628265,True
-51.0,2442.0,-49.27102,2432.797,0.007851064205169678,False
-75.0,2501.0,-74.684326,2498.8474,0.0016586780548095703,False
-14.999999,2441.0,-13.526988,2431.3918,0.0075318217277526855,False
22.000002,2441.0,23.825333,2431.057,0.008396938443183899,False
-41.0,2441.0,-39.15437,2430.979,0.008474737405776978,False
88.0,2409.0,89.24597,2398.2031,0.00764445960521698,False
-61.000008,2441.0,-59.610676,2433.2585,0.006473928689956665,False
92.0,2452.0,93.26458,2444.022,0.006337061524391174,False
-156.0,4345.5,-155.1862,4356.521,0.006886214017868042,False
-73.0,2489.0,-72.583305,2486.009,0.002260863780975342,False
-72.0,2498.9998,-71.60607,2496.4517,0.0020041465759277344,False
21.000002,2442.0,22.819975,2432.1062,0.008362904191017151,False
82.0,2440.0,83.08445,2429.2773,0.007285654544830322,False
-114.00001,3008.0,-114.23691,2998.3472,0.005078628659248352,False
-51.0,2440.0,-49.246445,2430.7202,0.007936954498291016,False
-64.50001,3663.0,-78.53326,3685.3726,0.038765937089920044,True
73.0,2375.0,74.33546,2363.0142,0.008390620350837708,False
-1.9999988,2442.0,-0.4552665,2432.567,0.0075920820236206055,False
-9.000002,2441.0,-7.528488,2431.5322,0.007461979985237122,False
9.000002,2442.0,10.723675,2432.4001,0.008029863238334656,False
71.0,2398.0,72.227806,2385.2407,0.008543998003005981,False
-3.9999976,2442.0,-2.4834971,2432.5698,0.007534131407737732,False
0.9999994,2440.0,2.599022,2430.5496,0.007708847522735596,False
48.0,2443.0,49.56114,2432.3928,0.008184880018234253,False
122.0,2424.0,124.33357,2430.3496,0.007700592279434204,False
80.0,2441.0,81.06892,2430.1018,0.007338210940361023,False
23.000002,2441.0,24.825212,2431.0315,0.008408918976783752,False
-19.000004,2442.0,-17.493223,2432.2632,0.007661029696464539,False
-18.000004,2441.0,-16.500854,2431.294,0.007630854845046997,False
-14.999999,2440.0,-13.523781,2430.3948,0.007537022233009338,False
-25.0,2441.0,-23.389725,2431.0454,0.00797182321548462,False
63.0,2435.0,64.248245,2423.329,0.00806581974029541,False
53.0,2442.0,54.45781,2431.1274,0.008104681968688965,False
26.0,2442.0,27.815573,2431.9868,0.00841096043586731,False
65.0,2399.0,66.30908,2386.3809,0.008639901876449585,False
26.0,2441.0,27.819242,2430.956,0.008432969450950623,False
-34.999996,2441.0,-33.206623,2430.8572,0.008428290486335754,False
-97.0,2814.0,-97.11235,2804.3447,0.0048303306102752686,False
-39.0,2441.0,-37.163773,2430.9126,0.008487597107887268,False
55.0,2443.0,56.41147,2432.1016,0.008024118840694427,False
-29.999998,2441.0,-28.291851,2430.907,0.008233919739723206,False
66.0,2388.0,67.34094,2375.5784,0.00860951840877533,False
-24.0,2442.0,-22.414524,2432.0894,0.007901370525360107,False
67.0,2377.0,68.38588,2365.042,0.008478403091430664,False
-83.0,2688.0,-83.03188,2679.91,0.0039227306842803955,False
85.0,2430.0,86.1376,2419.1985,0.0074297040700912476,False
107.0,2436.0,108.848885,2433.2368,0.005019515752792358,False
-21.000002,2442.0,-19.465229,2432.193,0.007750391960144043,False
-92.99999,2603.0,-92.74186,2601.4243,0.0012683570384979248,False
-71.0,2474.0,-70.415825,2469.8564,0.003145873546600342,False
-16.999998,2441.0,-15.511319,2431.3281,0.007593616843223572,False
82.0,2435.0,83.0918,2423.9827,0.007440894842147827,False
-33.999996,2442.0,-32.230457,2431.8806,0.008369550108909607,False
91.5,3630.0,126.48657,3480.4443,0.1413789540529251,True
94.0,2431.0,95.35706,2422.562,0.006741717457771301,False
53.0,2441.0,54.45939,2430.069,0.008135557174682617,False
86.0,2476.0,87.117966,2468.5654,0.005784347653388977,False
22.000002,2441.0,23.825333,2431.057,0.008396938443183899,False
71.0,2381.0,72.3155,2368.7021,0.008499547839164734,False
-29.999998,2442.0,-28.299673,2431.9246,0.008209973573684692,False
27.999998,2426.0,29.860224,2415.6748,0.008649185299873352,False
-45.000004,2441.0,-43.16441,2431.1985,0.008349984884262085,False
-98.0,2802.0,-98.19209,2793.1265,0.004617035388946533,False
-4.999997,2441.0,-3.4933884,2431.5708,0.007513701915740967,False
-101.0,2653.0,-100.83667,2650.428,0.0015537738800048828,False
-48.0,2441.0,-46.19942,2431.443,0.008163213729858398,False
-49.0,2438.0,-47.180824,2428.4373,0.008203297853469849,False
13.0,2439.0,14.787255,2429.278,0.00821533054113388,False
-43.000004,2442.0,-41.165474,2432.1072,0.008391574025154114,False
125.0,2414.0,127.37788,2423.3523,0.009221374988555908,False
14.999999,2443.0,16.786652,2433.2708,0.00821761041879654,False
77.0,2425.0,78.0932,2412.969,0.007927238941192627,False
2.9999983,2442.0,4.627044,2432.517,0.0077805668115615845,False
52.0,2442.0,53.47971,2431.17,0.008128136396408081,False
-31.999996,2443.0,-30.271894,2432.916,0.008269637823104858,False
52.5,3605.9998,55.19445,3553.3145,0.030524417757987976,True
-26.0,2442.0,-24.376936,2432.0256,0.008007079362869263,False
-72.0,2555.0,-71.763145,2554.2302,0.0008414089679718018,False
63.0,2433.0,64.25212,2421.2236,0.008123829960823059,False
-107.0,2695.0,-106.71385,2691.7546,0.002120792865753174,False
4.999997,2442.0,6.6609983,2432.4836,0.007864579558372498,False
-25.0,2441.0,-23.389725,2431.0454,0.00797182321548462,False
-73.0,2509.0,-72.66908,2507.0588,0.0015884637832641602,False
71.0,2378.0,72.33361,2365.852,0.00846429169178009,False
-41.0,2410.0,-38.904995,2400.1184,0.00890764594078064,False
100.0,2415.0,101.611115,2408.6965,0.006232202053070068,False
-89.99999,2636.0,-89.93488,2632.8809,0.00161820650100708,False
7.0000033,2441.0,8.6977,2431.4404,0.007958605885505676,False
22.000002,2443.0,23.816572,2433.109,0.008354723453521729,False
-77.0,2509.0,-76.73884,2507.354,0.0013079941272735596,False
51.0,2442.0,52.501213,2431.2124,0.008150920271873474,False
99.0,2480.0,100.44089,2475.7437,0.00491487979888916,False
-75.0,2472.0,-74.54408,2468.3276,0.0026643872261047363,False
-59.999996,3663.0,-75.83122,3689.5808,0.04437285661697388,True
-16.999998,2439.0,-15.504249,2429.3323,0.0076058655977249146,False
82.0,2393.0,83.22423,2381.0156,0.008167415857315063,False
59.0,2441.0,60.32421,2429.816,0.00798574835062027,False
-67.00001,2520.0,-66.59684,2518.094,0.001716315746307373,False
58.0,2441.0,59.34675,2429.856,0.008011795580387115,False
7.0000033,2408.0,8.725641,2399.907,0.007314935326576233,False
18.0,2440.0,19.820236,2430.1445,0.008345015347003937,False
-61.000008,2452.0,-59.750114,2444.7974,0.005937784910202026,False
23.000002,2443.0,24.81675,2433.0864,0.008365809917449951,False
68.0,2396.0,69.27485,2383.3074,0.00860641896724701,False
129.0,3619.5,181.39696,3466.863,0.17770430445671082,True
-99.0,3708.0,-101.17374,3701.942,0.007241427898406982,False
-22.000002,2441.0,-20.443972,2431.1504,0.00781315565109253,False
25.0,2443.0,26.814352,2433.042,0.008382201194763184,False
-36.0,2441.0,-34.19328,2430.862,0.00845266878604889,False
-5.9999967,2442.0,-4.507024,2432.562,0.007490783929824829,False
35.0,2375.0,37.016235,2367.2039,0.00775512307882309,False
-82.0,2670.0,-82.00861,2663.1838,0.0032684504985809326,False
65.0,2396.0,66.32101,2383.4219,0.008644163608551025,False
-19.000004,2441.0,-17.488766,2431.259,0.00767180323600769,False
-81.0,2547.0,-80.76337,2546.3289,0.0007937848567962646,False
65.0,2372.0,66.44302,2360.4976,0.008375599980354309,False
-77.0,2608.0,-76.84033,2605.488,0.00151786208152771,False
42.0,2378.0,43.837887,2368.7847,0.008075051009654999,False
-21.000002,2441.0,-19.460182,2431.187,0.007763415575027466,False
-12.0,2441.0,-10.536376,2431.4734,0.007474258542060852,False
54.0,2441.0,55.43719,2430.0256,0.008111834526062012,False
-16.999998,2441.0,-15.511319,2431.3281,0.007593616843223572,False
-81.0,2612.0,-80.848114,2609.4739,0.0015090107917785645,False
4.999997,2441.0,6.6647873,2431.482,0.00787287950515747,False
5.9999967,3661.5,-16.92247,3689.482,0.0592377632856369,True
-75.0,2730.0,-74.11638,2714.5789,0.009124666452407837,False
67.0,2401.0,68.26891,2388.2896,0.008603081107139587,False
0.0,2441.0,1.5793355,2431.556,0.007666483521461487,False
-40.0,2441.0,-38.15796,2430.9426,0.00848504900932312,False
-28.999998,2440.0,-27.303947,2429.9153,0.008205682039260864,False
33.0,2441.0,34.776917,2430.7776,0.008433349430561066,False
-67.00001,2487.0,-66.37374,2483.0876,0.0031200051307678223,False
-13.999999,2442.0,-12.535317,2432.421,0.007501468062400818,False
16.999998,2441.0,18.810328,2431.187,0.008304886519908905,False
75.0,2411.0,76.1418,2398.4072,0.008292540907859802,False
-73.0,2492.0,-72.59885,2489.1765,0.002149909734725952,False
49.0,2385.0,50.654854,2374.269,0.00843144953250885,False
43.0,2442.0,44.652046,2431.5237,0.008304528892040253,False
-99.0,2779.0,-99.27202,2771.198,0.004266083240509033,False
130.5,3648.0,186.17169,3472.311,0.19525596499443054,True
-9.000002,2397.0,-7.6794124,2390.4133,0.005785614252090454,False
34.0,2438.0,35.774555,2427.637,0.008495651185512543,False
65.0,2415.0,66.25565,2402.4836,0.008483946323394775,False
-26.0,2441.0,-24.370363,2431.013,0.008026078343391418,False
-25.0,2441.0,-23.389725,2431.0454,0.00797182321548462,False
19.0,2425.0,20.887983,2415.1582,0.008474089205265045,False
81.0,2477.0,82.060616,2469.0024,0.005938023328781128,False
66.0,2374.0,67.41714,2362.2888,0.008423134684562683,False
-103.0,2871.0,-103.10825,2861.986,0.00451621413230896,False
-66.00001,2466.0,-65.135445,2460.533,0.004338502883911133,False
-65.00001,2471.0,-64.14558,2465.689,0.0042438805103302,False
-28.999998,2441.0,-27.31121,2430.929,0.008184581995010376,False
35.0,2442.0,36.756046,2431.7664,0.008396990597248077,False
-90.99999,2749.0,-91.18065,2739.561,0.004863828420639038,False
48.0,2442.0,49.562626,2431.3364,0.008214831352233887,False
-9.000002,2442.0,-7.531108,2432.529,0.007458344101905823,False
-31.999996,2441.0,-30.254835,2430.8735,0.008323907852172852,False
-59.999996,2441.0,-58.56694,2433.0825,0.006645381450653076,False
13.999999,2442.0,15.782971,2432.279,0.008206218481063843,False
65.0,2547.0,66.089516,2543.612,0.003797277808189392,False
-96.0,2816.0,-96.05986,2805.8384,0.004966795444488525,False
-69.00001,2467.0,-68.27418,2462.1113,0.0037848949432373047,False
-45.000004,2441.0,-43.16441,2431.1985,0.008349984884262085,False
102.0,2464.0,103.58187,2459.813,0.005164086818695068,False
-67.00001,2451.0,-66.01378,2444.8452,0.004910260438919067,False
61.0,2439.0,62.283405,2427.622,0.007996559143066406,False
35.0,2431.0,36.77856,2420.4033,0.008615098893642426,False
55.0,2432.0,56.42919,2420.5137,0.008339948952198029,False
2.9999983,2441.0,4.630505,2431.5173,0.0077873170375823975,False
-67.00001,2460.0,-66.11529,2454.343,0.004469513893127441,False
-5.9999967,2440.0,-4.5022526,2430.5723,0.00749535858631134,False
-100.0,2726.0,-100.24138,2720.3787,0.003164529800415039,False
-58.999996,2443.0,-57.55025,2434.9976,0.006719470024108887,False
-13.999999,2441.0,-12.532028,2431.4214,0.007507756352424622,False
121.5,3643.5,173.0622,3470.4026,0.18579255044460297,True
138.0,3666.0,197.46141,3473.5847,0.21082115173339844,True
43.0,2444.0,44.649002,2433.6306,0.00824735313653946,False
37.0,2442.0,38.7346,2431.7112,0.008380219340324402,False
-51.0,2442.0,-49.27102,2432.797,0.007851064205169678,False
14.999999,2441.0,16.796473,2431.24,0.00825190544128418,False
96.0,2457.9998,97.38082,2451.5193,0.005855470895767212,False
78.0,2408.0,79.144516,2395.5498,0.008229881525039673,False
-58.999996,2502.0,-58.264286,2498.1245,0.0033214986324310303,False
-24.0,2441.0,-22.408585,2431.0796,0.007917851209640503,False
-29.999998,2440.0,-28.284252,2429.8918,0.008256316184997559,False
69.0,2401.0,70.239746,2388.2415,0.00856761634349823,False
51.0,2442.0,52.501213,2431.2124,0.008150920271873474,False
-81.0,2588.0,-80.785965,2586.651,0.0010719597339630127,False
-48.0,2441.0,-46.19942,2431.443,0.008163213729858398,False
64.0,2441.0,65.21704,2429.6494,0.0078505277633667,False
-78.0,2590.0,-77.80299,2588.5078,0.001106172800064087,False
-7.0000033,2441.0,-5.514161,2431.5574,0.007478624582290649,False
-23.000002,2440.0,-21.421328,2430.109,0.00787845253944397,False
-77.0,2498.0,-76.716324,2495.877,0.0015805959701538086,False
-4.4999976,3660.0,-30.242695,3700.7112,0.07095558941364288,True
-40.0,2441.0,-38.15796,2430.9426,0.00848504900932312,False
-70.00001,2642.0,-69.75776,2635.7043,0.0034878551959991455,False
55.0,2441.0,56.41473,2429.9824,0.00808756798505783,False
35.0,2389.0,36.919228,2379.7224,0.008267588913440704,False
-80.0,2538.0,-79.769005,2537.247,0.0008216798305511475,False
-12.0,2440.0,-10.533719,2430.478,0.007477372884750366,False
-2.9999983,2442.0,-1.4698917,2432.5698,0.007561430335044861,False
-73.0,2522.0,-72.70618,2520.612,0.0012501776218414307,False
117.0,2409.0,119.26053,2413.378,0.006613746285438538,False
73.0,2374.0,74.342064,2362.0745,0.00837506353855133,False
4.999997,2411.0,6.679539,2402.7517,0.007296770811080933,False
-0.9999994,2442.0,0.5602072,2432.5615,0.0076256245374679565,False
-108.0,2916.0,-108.12348,2907.179,0.004454687237739563,False
55.0,2442.0,56.413097,2431.0415,0.008056111633777618,False
-36.0,3663.0,-59.93829,3707.9304,0.06935574114322662,True
27.0,2442.0,28.812029,2431.9631,0.008415073156356812,False
71.0,2419.0,72.15133,2406.51,0.00826255977153778,False
23.000002,2442.0,24.821009,2432.0579,0.008387923240661621,False
39.0,2441.0,40.711823,2430.6055,0.008385106921195984,False
55.0,2441.0,56.41473,2429.9824,0.00808756798505783,False
86.0,2483.0,87.11828,2476.152,0.005505189299583435,False
-55.999996,2439.0,-54.383156,2430.3516,0.007362186908721924,False
2.9999983,2443.0,4.6233673,2433.5195,0.007772102952003479,False
-58.999996,2399.0,-57.005146,2390.7227,0.007941901683807373,False
-39.0,2440.0,-37.15367,2429.8862,0.00852048397064209,False
-97.5,3670.5,-100.50568,3670.5486,0.006040513515472412,False
4.999997,2441.0,6.6647873,2431.482,0.00787287950515747,False
-89.99999,2616.0,-89.82502,2613.8247,0.0013878345489501953,False
28.999998,2441.0,30.80568,2430.8806,0.008441701531410217,False
-63.000008,2480.0,-62.16005,2474.9973,0.004067867994308472,False
-0.9999994,2384.0,0.3176728,2379.4082,0.004828095436096191,False
-110.00001,2930.0,-110.1197,2921.1414,0.00446513295173645,False
-91.99999,2721.0,-92.28015,2713.4272,0.004172980785369873,False
-45.000004,2441.0,-43.16441,2431.1985,0.008349984884262085,False
-81.0,2525.0,-80.78049,2524.0227,0.0009057223796844482,False
47.0,2442.0,48.58189,2431.376,0.00823453813791275,False
-73.0,2522.0,-72.70618,2520.612,0.0012501776218414307,False
57.0,2439.0,58.372772,2427.781,0.00809953361749649,False
-92.99999,2721.0,-93.29584,2713.7373,0.004056483507156372,False
62.0,2403.0,63.348278,2390.506,0.008658617734909058,False
51.0,2442.0,52.501213,2431.2124,0.008150920271873474,False
31.0,2440.0,32.79551,2429.794,0.008462764322757721,False
0.9999994,2441.0,2.5961192,2431.5454,0.0077051520347595215,False
-83.0,2546.0,-82.75964,2545.3196,0.0008057355880737305,False
-50.0,2441.0,-48.236256,2431.645,0.007993116974830627,False
-97.0,2738.0,-97.318436,2731.1226,0.003918051719665527,False
23.000002,2442.0,24.821009,2432.0579,0.008387923240661621,False
-55.999996,2441.0,-54.408463,2432.43,0.0072740912437438965,False
-7.0000033,2442.0,-5.5166917,2432.5537,0.007475346326828003,False
-79.0,2623.0,-78.87771,2619.587,0.001872926950454712,False
-86.99999,2628.0,-86.90325,2625.0037,0.0016228854656219482,False
49.0,2442.0,50.542717,2431.296,0.008194252848625183,False
-41.0,2442.0,-39.165104,2432.0103,0.00843849778175354,False
18.0,2439.0,19.824903,2429.131,0.008360855281352997,False
-51.0,2442.0,-49.27102,2432.797,0.007851064205169678,False
-39.0,2391.0,-36.875187,2382.4238,0.00834454596042633,False
-2.9999983,2441.0,-1.4672345,2431.573,0.007565051317214966,False
86.0,2432.0,87.1506,2421.4858,0.007318660616874695,False
-89.99999,2732.0,-90.205345,2723.1226,0.0046453773975372314,False
-91.99999,2633.0,-91.90144,2630.2375,0.0015149116516113281,False
-53.0,2441.0,-51.311333,2432.0051,0.007671058177947998,False
-59.999996,2437.0,-58.5157,2428.9277,0.0068219006061553955,False
-91.99999,2729.0,-92.273926,2720.9944,0.0043669939041137695,False
-109.50001,4015.5,-99.18514,3944.3757,0.05457565188407898,True
77.0,2404.0,78.16102,2391.4321,0.008319005370140076,False
-77.0,2505.0,-76.731926,2503.188,0.0014009475708007812,False
-65.00001,2420.0,-63.520237,2412.4363,0.006570279598236084,False
-16.999998,2441.0,-15.511319,2431.3281,0.007593616843223572,False
-86.99999,2604.0,-86.794624,2602.1729,0.0012826621532440186,False
-61.000008,2471.0,-59.981537,2465.025,0.004888981580734253,False
-34.999996,2442.0,-33.2159,2431.8813,0.008398309350013733,False
-83.99999,2630.0,-83.915245,2626.5852,0.0017983615398406982,False
19.0,2441.0,20.819595,2431.1345,0.008348502218723297,False
61.5,3663.0,76.30231,3560.729,0.07841597497463226,True
19.0,2443.0,20.810122,2433.1772,0.008309178054332733,False
-48.0,2442.0,-46.211372,2432.4805,0.008121460676193237,False
-63.000008,2504.0,-62.390656,2500.7378,0.002776026725769043,False
-97.0,2676.0,-97.098175,2671.9407,0.0021328628063201904,False
90.0,3651.0,125.81068,3491.9656,0.1475500911474228,True
71.0,2421.0,72.1457,2408.5781,0.008218660950660706,False
67.0,2396.0,68.28945,2383.3386,0.008620724081993103,False
-45.000004,2440.0,-43.153057,2430.1658,0.008388414978981018,False
-30.999996,2441.0,-29.272982,2430.8884,0.00828060507774353,False
11.000001,2441.0,12.755088,2431.3445,0.008119218051433563,False
82.5,3610.5,109.93811,3485.1812,0.11470645666122437,True
65.0,2412.0,66.264465,2399.425,0.008529514074325562,False
-4.999997,2440.0,-3.4911108,2430.5776,0.007515072822570801,False
-43.000004,2443.0,-41.176765,2433.1418,0.008352279663085938,False
69.0,2379.0,70.34913,2366.8455,0.008498474955558777,False
-75.0,2472.0,-74.54408,2468.3276,0.0026643872261047363,False
-58.999996,2442.0,-57.53745,2433.9539,0.006765961647033691,False
9.000002,2441.0,10.728096,2431.3938,0.008041545748710632,False
-83.0,2538.0,-82.76917,2537.259,0.0008155703544616699,False
53.0,2440.0,54.46096,2429.0127,0.008165702223777771,False
-74.0,2553.0,-73.76474,2552.2732,0.0008175969123840332,False
-90.99999,2689.0,-91.214325,2682.9912,0.0032951831817626953,False
57.0,2432.0,58.38463,2420.4187,0.008296124637126923,False
-71.0,2479.0,-70.45438,2475.1572,0.002925306558609009,False
76.5,3660.0,103.41388,3521.8044,0.1197989284992218,True
61.0,2441.0,62.2799,2429.7415,0.00793255865573883,False
15.999998,2440.0,17.80876,2430.2004,0.008295342326164246,False
-39.0,2387.0,-36.86959,2378.8062,0.008173301815986633,False
38.0,2441.0,39.72453,2430.6362,0.008395880460739136,False
-102.0,2876.0,-102.08531,2866.5562,0.004675388336181641,False
97.5,3621.0,135.30594,3469.539,0.14793217182159424,True
-53.0,2441.0,-51.311333,2432.0051,0.007671058177947998,False
74.0,2380.0,75.29676,2367.7632,0.008432835340499878,False
-63.000008,2441.0,-61.70181,2433.6223,0.006118029356002808,False
81.0,2424.0,82.10582,2412.3154,0.007787197828292847,False
-13.0,2441.0,-11.53517,2431.4485,0.007488533854484558,False
-11.000001,2441.0,-9.53564,2431.4956,0.007465094327926636,False
