TRQ,TRQ pred,MAE,Anomaly
2375.0,2381.1187,0.005836844444274902,False
2392.0,2396.982,0.004752635955810547,False
2441.0,2445.488,0.004281401634216309,False
2440.0,2444.4844,0.0042778849601745605,False
2441.0,2445.488,0.004281401634216309,False
2456.0,2460.5068,0.004299521446228027,False
2442.0,2446.51,0.004302322864532471,False
2386.0,2391.1675,0.0049294233322143555,False
2455.0,2459.467,0.0042612552642822266,False
2441.0,2445.488,0.004281401634216309,False
2441.0,2445.488,0.004281401634216309,False
2430.0,2434.1746,0.003982424736022949,False
2442.0,2446.51,0.004302322864532471,False
2441.0,2445.488,0.004281401634216309,False
2374.0,2380.0898,0.005809605121612549,False
2442.0,2446.51,0.004302322864532471,False
2397.0,2401.9465,0.004718899726867676,False
2452.0,2456.3535,0.004153251647949219,False
2724.0,2726.5444,0.002427339553833008,False
2442.0,2446.51,0.004302322864532471,False
2441.0,2445.488,0.004281401634216309,False
2382.0,2387.7075,0.005444645881652832,False
2545.0,2551.058,0.005779147148132324,False
2834.0,2838.4216,0.004218101501464844,False
2378.0,2383.9688,0.005694031715393066,False
2592.0,2597.5283,0.005273878574371338,False
2442.0,2446.51,0.004302322864532471,False
2442.0,2446.51,0.004302322864532471,False
2432.0,2436.2383,0.004043400287628174,False
2431.0,2435.1907,0.003997802734375,False
2441.0,2445.488,0.004281401634216309,False
2441.0,2445.488,0.004281401634216309,False
2694.0,2696.6262,0.0025053024291992188,False
2441.0,2445.488,0.004281401634216309,False
2769.0,2771.952,0.002816140651702881,False
2669.0,2672.0479,0.0029075145721435547,False
2441.0,2445.488,0.004281401634216309,False
2441.0,2445.488,0.004281401634216309,False
2441.0,2445.488,0.004281401634216309,False
2462.0,2466.7776,0.004557788372039795,False
2442.0,2446.51,0.004302322864532471,False
2441.0,2445.488,0.004281401634216309,False
2395.0,2399.9434,0.004715859889984131,False
2587.0,2592.5142,0.005260288715362549,False
2533.0,2539.2678,0.005979180335998535,False
2440.0,2444.4844,0.0042778849601745605,False
2441.0,2445.488,0.004281401634216309,False
2479.0,2484.054,0.004821181297302246,False
2441.0,2445.488,0.004281401634216309,False
2441.0,2445.488,0.004281401634216309,False
2452.0,2456.3535,0.004153251647949219,False
2441.0,2445.488,0.004281401634216309,False
2415.0,2419.3862,0.004184365272521973,False
2442.0,2446.51,0.004302322864532471,False
2442.0,2446.51,0.004302322864532471,False
2443.0,2447.6213,0.004408478736877441,False
2751.0,2753.2637,0.002159416675567627,False
2441.0,2445.488,0.004281401634216309,False
2442.0,2446.51,0.004302322864532471,False
2442.0,2446.51,0.004302322864532471,False
2466.0,2470.9602,0.004732012748718262,False
2469.0,2474.1282,0.004892230033874512,False
2485.0,2490.3445,0.005098581314086914,False
2416.0,2420.3381,0.004138529300689697,False
2462.0,2466.7776,0.004557788372039795,False
2442.0,2446.51,0.004302322864532471,False
2441.0,2445.488,0.004281401634216309,False
2440.0,2444.4844,0.0042778849601745605,False
2442.0,2446.51,0.004302322864532471,False
2442.0,2446.51,0.004302322864532471,False
2908.0,2913.6462,0.005386292934417725,False
2437.0,2441.3708,0.004169583320617676,False
2442.0,2446.51,0.004302322864532471,False
2559.0,2564.8044,0.0055373311042785645,False
2441.0,2445.488,0.004281401634216309,False
2441.0,2445.488,0.004281401634216309,False
2409.0,2413.3777,0.004176080226898193,False
2448.0,2452.191,0.003997921943664551,False
2442.0,2446.51,0.004302322864532471,False
2441.0,2445.488,0.004281401634216309,False
2488.0,2493.4827,0.005230069160461426,False
2440.0,2444.4844,0.0042778849601745605,False
2411.0,2415.396,0.004193663597106934,False
2441.0,2445.488,0.004281401634216309,False
2427.0,2431.134,0.003943681716918945,False
2515.0,2520.6616,0.005401194095611572,False
2915.0,2920.9133,0.00564122200012207,False
2442.0,2446.51,0.004302322864532471,False
2441.0,2445.488,0.004281401634216309,False
2883.0,2888.107,0.0048719048500061035,False
2442.0,2446.51,0.004302322864532471,False
2441.0,2445.488,0.004281401634216309,False
2608.0,2613.0088,0.004778146743774414,False
2441.0,2445.488,0.004281401634216309,False
2407.0,2411.3806,0.004179120063781738,False
2386.0,2391.1675,0.0049294233322143555,False
2439.0,2443.4673,0.004261672496795654,False
2510.0,2515.9702,0.0056954026222229,False
2990.9998,2998.3333,0.0069959163665771484,False
2414.0,2418.3354,0.00413590669631958,False
2485.0,2490.3445,0.005098581314086914,False
2949.0,2955.4949,0.006196141242980957,False
2441.0,2445.488,0.004281401634216309,False
2589.0,2594.5383,0.0052835941314697266,False
2442.0,2446.51,0.004302322864532471,False
2429.0,2433.1877,0.003995120525360107,False
2441.0,2445.488,0.004281401634216309,False
2481.0,2486.189,0.004949986934661865,False
2442.0,2446.51,0.004302322864532471,False
2441.0,2445.488,0.004281401634216309,False
2441.0,2445.488,0.004281401634216309,False
2441.0,2445.488,0.004281401634216309,False
2512.0,2518.051,0.0057724714279174805,False
2441.0,2445.488,0.004281401634216309,False
2442.0,2446.51,0.004302322864532471,False
2443.0,2447.6213,0.004408478736877441,False
2441.0,2445.488,0.004281401634216309,False
2408.0,2412.3628,0.0041620731353759766,False
2441.0,2445.488,0.004281401634216309,False
2406.0,2410.352,0.004151523113250732,False
2442.0,2446.51,0.004302322864532471,False
2420.0,2424.4316,0.0042275190353393555,False
2618.0,2622.9253,0.004698455333709717,False
2441.0,2445.488,0.004281401634216309,False
2626.0,2630.3745,0.00417327880859375,False
2442.0,2446.51,0.004302322864532471,False
2443.0,2447.6213,0.004408478736877441,False
2623.0,2627.4124,0.0042092204093933105,False
2441.0,2445.488,0.004281401634216309,False
2442.0,2446.51,0.004302322864532471,False
2442.0,2446.51,0.004302322864532471,False
2375.0,2381.1187,0.005836844444274902,False
2442.0,2446.51,0.004302322864532471,False
2443.0,2447.6213,0.004408478736877441,False
2441.0,2445.488,0.004281401634216309,False
2460.0,2464.7083,0.004491567611694336,False
2441.0,2445.488,0.004281401634216309,False
2442.0,2446.51,0.004302322864532471,False
2463.0,2467.8406,0.0046176910400390625,False
2441.0,2445.488,0.004281401634216309,False
2492.0,2497.1616,0.004923999309539795,False
2639.0,2643.24,0.004044830799102783,False
2442.0,2446.51,0.004302322864532471,False
2479.0,2484.054,0.004821181297302246,False
2441.0,2445.488,0.004281401634216309,False
2441.0,2445.488,0.004281401634216309,False
2472.0,2476.6934,0.004477381706237793,False
2441.0,2445.488,0.004281401634216309,False
2441.0,2445.488,0.004281401634216309,False
2683.0,2686.054,0.0029134750366210938,False
2442.0,2446.51,0.004302322864532471,False
2439.0,2443.4673,0.004261672496795654,False
2441.0,2445.488,0.004281401634216309,False
2442.0,2446.51,0.004302322864532471,False
2440.0,2444.4844,0.0042778849601745605,False
2433.0,2437.308,0.004109978675842285,False
2764.0,2766.748,0.002621591091156006,False
2459.0,2463.693,0.004477024078369141,False
2375.0,2381.1187,0.005836844444274902,False
2420.0,2424.4316,0.0042275190353393555,False
2442.0,2446.51,0.004302322864532471,False
2439.0,2443.4673,0.004261672496795654,False
2669.0,2672.0479,0.0029075145721435547,False
2469.0,2474.1282,0.004892230033874512,False
2479.0,2484.054,0.004821181297302246,False
2441.0,2445.488,0.004281401634216309,False
2479.0,2484.054,0.004821181297302246,False
2442.0,2446.51,0.004302322864532471,False
2374.0,2380.0898,0.005809605121612549,False
2442.0,2446.51,0.004302322864532471,False
2441.0,2445.488,0.004281401634216309,False
2563.0,2568.875,0.00560450553894043,False
2520.0,2525.844,0.005574941635131836,False
2482.0,2487.2363,0.0049953460693359375,False
2647.0,2650.6702,0.0035010576248168945,False
2442.0,2446.51,0.004302322864532471,False
2433.0,2437.308,0.004109978675842285,False
2596.0,2601.552,0.005296587944030762,False
2414.0,2418.3354,0.00413590669631958,False
2442.0,2446.51,0.004302322864532471,False
2440.0,2444.4844,0.0042778849601745605,False
2472.0,2476.6934,0.004477381706237793,False
2441.0,2445.488,0.004281401634216309,False
2650.0,2653.6492,0.003481268882751465,False
2441.0,2445.488,0.004281401634216309,False
2492.0,2497.1616,0.004923999309539795,False
2442.0,2446.51,0.004302322864532471,False
2440.0,2444.4844,0.0042778849601745605,False
2603.0,2608.0105,0.004779934883117676,False
2442.0,2446.51,0.004302322864532471,False
2400.0,2404.863,0.00463944673538208,False
2485.0,2490.3445,0.005098581314086914,False
2440.0,2444.4844,0.0042778849601745605,False
2397.0,2401.9465,0.004718899726867676,False
2432.0,2436.2383,0.004043400287628174,False
2441.0,2445.488,0.004281401634216309,False
2442.0,2446.51,0.004302322864532471,False
2442.0,2446.51,0.004302322864532471,False
2788.0,2791.274,0.003123342990875244,False
2441.0,2445.488,0.004281401634216309,False
2442.0,2446.51,0.004302322864532471,False
2379.0,2384.8953,0.005623936653137207,False
2441.0,2445.488,0.004281401634216309,False
2699.0,2701.6506,0.0025287270545959473,False
2381.0,2386.787,0.005520641803741455,False
2385.0,2390.1924,0.004953324794769287,False
2441.0,2445.488,0.004281401634216309,False
2916.0,2921.9673,0.005692780017852783,False
2884.0,2889.1736,0.0049353837966918945,False
2441.0,2445.488,0.004281401634216309,False
2440.0,2444.4844,0.0042778849601745605,False
2442.0,2446.51,0.004302322864532471,False
2513.0,2518.5356,0.005280792713165283,False
2441.0,2445.488,0.004281401634216309,False
2442.0,2446.51,0.004302322864532471,False
2440.0,2444.4844,0.0042778849601745605,False
2439.0,2443.4673,0.004261672496795654,False
2441.0,2445.488,0.004281401634216309,False
2454.0,2458.4624,0.0042569637298583984,False
2442.0,2446.51,0.004302322864532471,False
2648.0,2651.6719,0.0035028457641601562,False
2440.0,2444.4844,0.0042778849601745605,False
2765.0,2767.7893,0.0026610493659973145,False
2442.0,2446.51,0.004302322864532471,False
2820.0,2823.7383,0.003566265106201172,False
2416.0,2420.3381,0.004138529300689697,False
2441.0,2445.488,0.004281401634216309,False
2441.0,2445.488,0.004281401634216309,False
2441.0,2445.488,0.004281401634216309,False
2402.0,2406.878,0.004653453826904297,False
2685.0,2688.038,0.0028981566429138184,False
2488.0,2493.4827,0.005230069160461426,False
2441.0,2445.488,0.004281401634216309,False
2440.0,2444.4844,0.0042778849601745605,False
2442.0,2446.51,0.004302322864532471,False
2434.0,2438.29,0.00409245491027832,False
2391.0,2396.0642,0.0048310160636901855,False
2441.0,2445.488,0.004281401634216309,False
2442.0,2446.51,0.004302322864532471,False
2437.0,2441.3708,0.004169583320617676,False
2441.0,2445.488,0.004281401634216309,False
2413.0,2417.3413,0.004141449928283691,False
2571.0,2576.949,0.005675077438354492,False
2441.0,2445.488,0.004281401634216309,False
2442.0,2446.51,0.004302322864532471,False
2466.0,2470.9602,0.004732012748718262,False
2640.0,2644.2483,0.004052519798278809,False
2441.0,2445.488,0.004281401634216309,False
2442.0,2446.51,0.004302322864532471,False
2429.0,2433.1877,0.003995120525360107,False
2441.0,2445.488,0.004281401634216309,False
2512.0,2518.051,0.0057724714279174805,False
2441.0,2445.488,0.004281401634216309,False
2442.0,2446.51,0.004302322864532471,False
2454.0,2458.4624,0.0042569637298583984,False
2441.0,2445.488,0.004281401634216309,False
2441.0,2445.488,0.004281401634216309,False
2453.0,2457.4387,0.004234433174133301,False
2440.0,2444.4844,0.0042778849601745605,False
2609.0,2613.9912,0.004761338233947754,False
2422.0,2426.5225,0.004314124584197998,False
2515.0,2520.6616,0.005401194095611572,False
2442.0,2446.51,0.004302322864532471,False
2442.0,2446.51,0.004302322864532471,False
2608.0,2613.0088,0.004778146743774414,False
2416.9998,2421.4194,0.0042160749435424805,False
2678.0,2681.059,0.002918243408203125,False
2442.0,2446.51,0.004302322864532471,False
2438.0,2442.435,0.0042307376861572266,False
2518.0,2523.7268,0.005463063716888428,False
2442.0,2446.51,0.004302322864532471,False
2440.0,2444.4844,0.0042778849601745605,False
2442.0,2446.51,0.004302322864532471,False
2665.0,2668.0547,0.002914130687713623,False
2441.0,2445.488,0.004281401634216309,False
2442.0,2446.51,0.004302322864532471,False
2442.0,2446.51,0.004302322864532471,False
2439.0,2443.4673,0.004261672496795654,False
2633.0,2637.2783,0.0040814876556396484,False
2441.0,2445.488,0.004281401634216309,False
2442.0,2446.51,0.004302322864532471,False
2441.0,2445.488,0.004281401634216309,False
2481.0,2486.189,0.004949986934661865,False
2440.0,2444.4844,0.0042778849601745605,False
2413.0,2417.3413,0.004141449928283691,False
2463.0,2467.8406,0.0046176910400390625,False
2471.0,2475.6946,0.00447845458984375,False
2466.0,2470.9602,0.004732012748718262,False
2441.0,2445.488,0.004281401634216309,False
2468.0,2473.0688,0.004835605621337891,False
2637.0,2641.262,0.00406569242477417,False
2437.0,2441.3708,0.004169583320617676,False
2416.0,2420.3381,0.004138529300689697,False
2442.0,2446.51,0.004302322864532471,False
2441.0,2445.488,0.004281401634216309,False
2442.0,2446.51,0.004302322864532471,False
2442.0,2446.51,0.004302322864532471,False
2456.0,2460.5068,0.004299521446228027,False
2384.0,2389.221,0.004980802536010742,False
2467.0,2472.0369,0.004804849624633789,False
2512.0,2518.051,0.0057724714279174805,False
2443.0,2447.6213,0.004408478736877441,False
2630.0,2634.3037,0.004105806350708008,False
2416.0,2420.3381,0.004138529300689697,False
2441.0,2445.488,0.004281401634216309,False
2442.0,2446.51,0.004302322864532471,False
2844.0,2848.3804,0.004178762435913086,False
2441.0,2445.488,0.004281401634216309,False
2440.0,2444.4844,0.0042778849601745605,False
2441.0,2445.488,0.004281401634216309,False
2442.0,2446.51,0.004302322864532471,False
2437.0,2441.3708,0.004169583320617676,False
2439.0,2443.4673,0.004261672496795654,False
2441.0,2445.488,0.004281401634216309,False
2442.0,2446.51,0.004302322864532471,False
2441.0,2445.488,0.004281401634216309,False
2440.0,2444.4844,0.0042778849601745605,False
2441.0,2445.488,0.004281401634216309,False
2441.0,2445.488,0.004281401634216309,False
2589.0,2594.5383,0.0052835941314697266,False
2441.0,2445.488,0.004281401634216309,False
2441.0,2445.488,0.004281401634216309,False
2431.0,2435.1907,0.003997802734375,False
2442.0,2446.51,0.004302322864532471,False
2441.0,2445.488,0.004281401634216309,False
2440.0,2444.4844,0.0042778849601745605,False
2441.0,2445.488,0.004281401634216309,False
2441.0,2445.488,0.004281401634216309,False
2686.0,2688.566,0.002447843551635742,False
2441.0,2445.488,0.004281401634216309,False
2703.0,2705.6829,0.002559483051300049,False
2454.0,2458.4624,0.0042569637298583984,False
2379.0,2384.8953,0.005623936653137207,False
2408.0,2412.3628,0.0041620731353759766,False
2439.0,2443.4673,0.004261672496795654,False
2838.0,2842.085,0.0038970112800598145,False
2433.0,2437.308,0.004109978675842285,False
2845.0,2849.431,0.004226982593536377,False
2441.0,2445.488,0.004281401634216309,False
2375.0,2381.1187,0.005836844444274902,False
2441.0,2445.488,0.004281401634216309,False
2441.0,2445.488,0.004281401634216309,False
2442.0,2446.51,0.004302322864532471,False
2498.0,2503.4316,0.005181789398193359,False
2403.0,2407.87,0.004646003246307373,False
2439.0,2443.4673,0.004261672496795654,False
2442.0,2446.51,0.004302322864532471,False
2416.0,2420.3381,0.004138529300689697,False
2440.0,2444.4844,0.0042778849601745605,False
2440.0,2444.4844,0.0042778849601745605,False
2432.0,2436.2383,0.004043400287628174,False
2440.0,2444.4844,0.0042778849601745605,False
2439.0,2443.4673,0.004261672496795654,False
2433.0,2437.308,0.004109978675842285,False
2393.0,2397.9768,0.004747509956359863,False
2441.0,2445.488,0.004281401634216309,False
2631.0,2635.2964,0.004098773002624512,False
2440.0,2444.4844,0.0042778849601745605,False
2519.0,2524.77,0.005504608154296875,False
2637.0,2641.262,0.00406569242477417,False
2442.0,2446.51,0.004302322864532471,False
2444.0,2448.583,0.004372119903564453,False
2388.0,2393.088,0.00485384464263916,False
2397.0,2401.9465,0.004718899726867676,False
2442.0,2446.51,0.004302322864532471,False
2441.0,2445.488,0.004281401634216309,False
2441.0,2445.488,0.004281401634216309,False
2391.0,2396.0642,0.0048310160636901855,False
2441.0,2445.488,0.004281401634216309,False
2439.0,2443.4673,0.004261672496795654,False
2441.0,2445.488,0.004281401634216309,False
2441.0,2445.488,0.004281401634216309,False
2715.0,2717.3298,0.002222597599029541,False
2616.0,2620.9338,0.004706740379333496,False
2375.9998,2382.0237,0.005746603012084961,False
2440.0,2444.4844,0.0042778849601745605,False
2442.0,2446.51,0.004302322864532471,False
2441.0,2445.488,0.004281401634216309,False
2448.0,2452.191,0.003997921943664551,False
2441.0,2445.488,0.004281401634216309,False
2730.0,2732.1667,0.0020670294761657715,False
2439.0,2443.4673,0.004261672496795654,False
2446.0,2450.7058,0.004489243030548096,False
2441.0,2445.488,0.004281401634216309,False
2441.0,2445.488,0.004281401634216309,False
2441.0,2445.488,0.004281401634216309,False
2442.0,2446.51,0.004302322864532471,False
2437.0,2441.3708,0.004169583320617676,False
2440.0,2444.4844,0.0042778849601745605,False
2460.0,2464.7083,0.004491567611694336,False
2441.0,2445.488,0.004281401634216309,False
2442.0,2446.51,0.004302322864532471,False
2465.0,2469.9304,0.0047035813331604,False
2671.0,2674.0315,0.002892136573791504,False
2441.0,2445.488,0.004281401634216309,False
2440.0,2444.4844,0.0042778849601745605,False
2489.0,2494.5337,0.005279064178466797,False
2501.0,2506.5376,0.005282759666442871,False
2439.0,2443.4673,0.004261672496795654,False
2394.0,2399.0225,0.004791378974914551,False
2452.0,2456.3535,0.004153251647949219,False
2450.0,2454.2942,0.004096508026123047,False
2402.0,2406.878,0.004653453826904297,False
2441.0,2445.488,0.004281401634216309,False
2443.0,2447.6213,0.004408478736877441,False
2442.0,2446.51,0.004302322864532471,False
2442.0,2446.51,0.004302322864532471,False
2441.0,2445.488,0.004281401634216309,False
2573.0,2579.0227,0.005745351314544678,False
2441.0,2445.488,0.004281401634216309,False
2386.0,2391.1675,0.0049294233322143555,False
2439.0,2443.4673,0.004261672496795654,False
2441.0,2445.488,0.004281401634216309,False
2442.0,2446.51,0.004302322864532471,False
2615.0,2619.9575,0.004729211330413818,False
2441.0,2445.488,0.004281401634216309,False
2442.0,2446.51,0.004302322864532471,False
2440.0,2444.4844,0.0042778849601745605,False
2695.0,2697.6191,0.0024985074996948242,False
2441.0,2445.488,0.004281401634216309,False
2434.0,2438.29,0.00409245491027832,False
2457.0,2461.6165,0.004404127597808838,False
2396.0,2400.9128,0.004686951637268066,False
2441.0,2445.488,0.004281401634216309,False
2476.0,2480.9702,0.0047414302825927734,False
2476.0,2480.9702,0.0047414302825927734,False
2636.0,2640.2666,0.004070281982421875,False
2439.0,2443.4673,0.004261672496795654,False
2443.0,2447.6213,0.004408478736877441,False
2701.0,2703.6682,0.002545475959777832,False
2442.0,2446.51,0.004302322864532471,False
2442.0,2446.51,0.004302322864532471,False
2441.0,2445.488,0.004281401634216309,False
2442.0,2446.51,0.004302322864532471,False
2431.0,2435.1907,0.003997802734375,False
2440.0,2444.4844,0.0042778849601745605,False
2483.0,2488.2803,0.005037128925323486,False
2494.0,2499.288,0.005044698715209961,False
2440.0,2444.4844,0.0042778849601745605,False
2440.0,2444.4844,0.0042778849601745605,False
2441.0,2445.488,0.004281401634216309,False
2479.0,2484.054,0.004821181297302246,False
2442.0,2446.51,0.004302322864532471,False
2440.0,2444.4844,0.0042778849601745605,False
2456.0,2460.5068,0.004299521446228027,False
2762.0,2764.6726,0.002549469470977783,False
2442.0,2446.51,0.004302322864532471,False
2439.0,2443.4673,0.004261672496795654,False
2442.0,2446.51,0.004302322864532471,False
2396.0,2400.9128,0.004686951637268066,False
2468.0,2473.0688,0.004835605621337891,False
2441.0,2445.488,0.004281401634216309,False
2441.0,2445.488,0.004281401634216309,False
2672.0,2675.05,0.0029096603393554688,False
2403.0,2407.87,0.004646003246307373,False
2459.0,2463.693,0.004477024078369141,False
2391.0,2396.0642,0.0048310160636901855,False
2442.0,2446.51,0.004302322864532471,False
2424.0,2428.5713,0.004360973834991455,False
2408.0,2412.3628,0.0041620731353759766,False
2441.0,2445.488,0.004281401634216309,False
2696.0,2698.6453,0.0025233030319213867,False
2442.0,2446.51,0.004302322864532471,False
2572.0,2577.96,0.005685865879058838,False
2429.0,2433.1877,0.003995120525360107,False
2472.0,2476.6934,0.004477381706237793,False
2440.0,2444.4844,0.0042778849601745605,False
2442.0,2446.51,0.004302322864532471,False
2440.0,2444.4844,0.0042778849601745605,False
2440.0,2444.4844,0.0042778849601745605,False
2464.0,2468.8674,0.004643499851226807,False
2440.0,2444.4844,0.0042778849601745605,False
2442.0,2446.51,0.004302322864532471,False
2641.0,2645.224,0.004029750823974609,False
2441.0,2445.488,0.004281401634216309,False
2441.0,2445.488,0.004281401634216309,False
2441.0,2445.488,0.004281401634216309,False
2456.0,2460.5068,0.004299521446228027,False
2486.0,2491.438,0.0051877498626708984,False
2405.0,2409.3032,0.004105210304260254,False
2441.0,2445.488,0.004281401634216309,False
2402.0,2406.878,0.004653453826904297,False
2442.0,2446.51,0.004302322864532471,False
2441.0,2445.488,0.004281401634216309,False
2418.0,2422.5327,0.004324078559875488,False
2442.0,2446.51,0.004302322864532471,False
2439.0,2443.4673,0.004261672496795654,False
2443.0,2447.6213,0.004408478736877441,False
2523.0,2528.9375,0.0056642889976501465,False
2665.0,2668.0547,0.002914130687713623,False
2457.0,2461.6165,0.004404127597808838,False
2555.0,2561.295,0.006005406379699707,False
2441.0,2445.488,0.004281401634216309,False
2402.0,2406.878,0.004653453826904297,False
2563.0,2568.875,0.00560450553894043,False
2442.0,2446.51,0.004302322864532471,False
2441.0,2445.488,0.004281401634216309,False
2488.0,2493.4827,0.005230069160461426,False
2477.0,2481.9534,0.004725456237792969,False
2378.0,2383.9688,0.005694031715393066,False
2438.0,2442.435,0.0042307376861572266,False
2880.0,2884.9893,0.004759848117828369,False
2442.0,2446.51,0.004302322864532471,False
2452.0,2456.3535,0.004153251647949219,False
2442.0,2446.51,0.004302322864532471,False
2444.0,2448.583,0.004372119903564453,False
2443.0,2447.6213,0.004408478736877441,False
2440.0,2444.4844,0.0042778849601745605,False
2441.0,2445.488,0.004281401634216309,False
2441.0,2445.488,0.004281401634216309,False
2440.0,2444.4844,0.0042778849601745605,False
2442.0,2446.51,0.004302322864532471,False
2441.0,2445.488,0.004281401634216309,False
2566.0,2571.9424,0.005668938159942627,False
2442.0,2446.51,0.004302322864532471,False
2442.0,2446.51,0.004302322864532471,False
2441.0,2445.488,0.004281401634216309,False
